A2ML1,ABCC8,AVPR1A,BCL11A,C1orf64,CCDC74B,CD79B,CDC25C,CDCA8,CDK1,CEP55,CKS1B,CPB1,CYP4Z2P,E2F5,ESR1,FAM72B,FGF1,FLJ33360,FLT3,FOXA1,FOXC1,GDF5,GUSBP3,HTR7,IGFN1,IQGAP3,LOC145837,LRRC31,MIA,MLPH,MMP23B,MUCL1,MYBL2,NCAPG,NUF2,OIP5,OVGP1,PALM2,PAMR1,PHEX,POC1A,RUNX1T1,SLIT3,SYT13,TFAP2B,TPX2,TTK,UBE2T,UCKL1AS,subtype
-0.892386641,0.9607185,-2.47931734,-0.71700238,1.442339691,0.768288031,-0.289768347,-1.391323358,-1.284026573,-1.304298471,-1.562885506,-0.195121345,-0.539373345,1.146588367,-1.846436165,0.812636131,-1.751348056,-0.273657375,-0.946565852,1.190947876,0.474678854,-0.793339655,-0.174031437,0.095679348,-0.084197185,0.408733158,-1.065988314,0.694502023,1.284392171,0.08231579,1.251012914,1.803571719,0.142032711,-0.926047293,-1.665678378,-0.111558015,-0.460854952,-0.736691133,-1.455118244,-1.018846632,-0.74080365,0.105405831,-1.848073597,-0.567226457,0.812193673,0.839231488,-1.638416038,-1.701717238,-0.529691085,-0.328487559,LumA
0.489057045,-0.321071486,1.116552357,1.116131386,0.63972892,-0.947921329,0.80605585,0.485387827,0.080660026,0.312082769,0.1915506,-0.028265782,-0.915996364,1.140052186,-0.407826135,-0.799892712,-0.401427055,1.107785862,0.248264284,0.198588132,0.126288089,-0.346694028,-0.282563907,-0.231417658,1.072319026,-0.105344769,0.198386628,0.250088153,1.277691081,-0.828887709,-0.336684869,1.470423643,2.239343382,0.387134523,0.096304181,0.017868809,-0.141564429,1.245579485,1.17657871,-0.16176508,-0.585322513,0.50679184,0.696842326,1.342114044,0.233061846,1.16079813,0.262521687,-0.061955252,0.290316898,0.840825228,Her2
-1.030153156,0.077268191,0.505556364,-0.591690891,0.96699413,0.83368898,0.770451045,0.015801661,-0.184681477,-0.311138909,-0.365516289,-0.47778481,-0.725634626,0.408898263,-1.917286569,0.415230474,-1.180721659,-0.227810762,1.20577557,-0.01298984,0.261796043,-0.045575918,0.236991531,0.334404267,0.114043872,1.619452508,0.355126697,0.503800641,1.099298035,-0.817196245,0.577779923,2.398114837,-0.85056735,0.03213698,-0.469181731,-0.787853566,0.282797322,0.363411666,-0.830651398,0.924349415,-0.811385841,0.575686454,0.869602179,1.518357361,-0.478484265,0.965383394,-0.598018921,-0.413076207,-0.597281848,-0.358741207,LumA
-0.689275494,0.562214857,0.356169105,0.251422342,0.961651025,-0.352371642,-0.007760178,-0.016167846,-0.203286961,-0.678741982,-0.906198858,-0.438606018,0.098769797,1.206405265,-1.349492419,0.585667719,-0.886294128,0.879808868,1.404869165,-0.592049629,0.503078058,-0.068488761,-0.092857152,0.284522504,0.974766599,1.006660454,0.256643328,0.538746576,1.553124682,0.688179428,1.032070468,1.594858509,1.561065094,-0.966687128,-1.004746869,0.120631649,-0.131001713,0.074583148,-0.448941858,1.70224223,-0.255565817,0.188778298,0.669716922,0.519266214,-1.313772692,1.282146405,-0.817086967,-0.554946962,-1.237251823,0.840639623,LumA
-0.036069087,0.295310548,0.402322975,0.372908743,0.301232285,-0.230516098,0.148640579,-1.692505673,-1.788422933,-1.828593327,-1.540782131,-1.184616321,-0.465739212,1.102538845,0.67900916,-0.321174677,-1.510683546,0.701132685,0.950463099,-0.803342511,-0.184026981,0.855249741,0.874232178,-1.248581095,1.433312525,3.057632987,-0.706827044,-0.581066285,-1.055133825,0.96073669,0.347456593,2.210738713,0.245543063,-1.43673547,-1.55192929,-1.7897729,-1.622846374,0.541817638,1.062030274,1.819455215,-0.686070048,-0.927139709,-0.118829102,0.744099624,-1.359439499,0.960780962,-1.94193368,-2.207173045,-1.909661867,0.711365598,Normal
-1.030153156,1.46635771,-2.004191616,-1.770256407,-0.275686801,1.153032769,-0.65023162,-0.630666887,-1.176831678,-0.583792988,-1.241227294,-0.71642975,2.056331377,-0.240135207,-0.46262372,0.63866764,-0.309899166,-1.575418571,1.433515726,0.279961143,0.498554947,-0.984589649,-1.49627702,0.130773468,0.30337151,0.103611254,-0.987125863,2.436752853,0.296106599,-0.901726861,0.871106112,-1.000524244,0.172476932,-1.15128356,-1.238513362,1.814125071,-1.509250849,1.597541244,-1.64031674,0.385115072,0.404418908,-0.754653557,-2.69883687,0.694599888,-1.718381158,-1.908697063,-1.361587286,-1.218623488,-0.610485218,-0.592974975,LumA
-0.728380312,0.415104311,0.279969696,-1.123019575,0.571140893,0.843200911,-0.132348693,0.12726712,-0.049834396,-0.109999236,-0.270301749,-0.688774131,-0.811937621,0.805282011,-0.006802937,0.843386085,-0.337280618,-0.79131588,1.225201519,-1.390995747,0.638956759,0.102635087,0.249495272,0.024712812,0.14119679,1.948540042,0.601789657,-0.117052667,0.694226518,0.004095909,1.623532879,0.444984676,-1.371270142,-0.610659279,-0.271270019,-0.189640145,0.247495613,1.024330211,-1.223317745,-0.717451567,-1.801834263,0.145344737,0.55265632,0.386609954,-0.577100109,1.052955352,-0.27344758,-0.938401252,-0.240790853,0.747001797,LumA
-0.108221075,-0.763878818,0.321851357,-1.51393564,-1.166595115,-0.42286276,-0.543417205,0.236399038,0.058640693,0.341138199,0.251755249,0.287584425,-1.263007127,1.523735299,-0.38533237,-0.82142393,-0.875833798,1.092084967,-0.911921418,1.543319891,0.066820302,-0.405008246,-0.161277621,-0.634858526,1.550012298,-0.78117553,-0.397816535,-0.593952077,-0.158502886,-0.542015047,0.225917337,0.04228651,1.23217274,0.691761566,-0.083053307,-0.176785608,-0.009808445,-1.401328154,-0.603973562,-0.872688799,-0.302522417,1.225692156,0.128459774,0.639187473,-1.491325683,0.840287784,0.364816054,-0.095534997,-0.508880475,-0.561607695,Her2
-0.510634847,0.373850396,-1.086577048,-0.313973536,0.4692675,0.935081019,1.029081179,0.402624918,-0.290169447,0.14103622,-0.406863512,1.291944296,0.336422171,0.571807151,0.002709845,0.305293138,0.546463459,-1.538364459,0.511454559,-0.347930599,0.182715751,-0.033655047,-0.042041949,0.188367447,0.972290649,1.227083576,-0.882960761,0.207510827,0.961956997,-0.144372402,0.890818662,1.443862432,1.052468915,0.108322361,-1.156189445,-0.344776042,1.199807856,1.077358901,-1.49489003,-0.178012425,-0.735972482,0.8332924,-1.046096548,0.001224568,0.44769306,0.873133555,0.03781845,-0.580388384,0.339545358,-0.533302902,LumA
-0.888068317,1.099991457,-0.251325076,-0.990615734,-1.106921351,2.36284751,0.141338481,0.806483022,0.125978887,-0.141216528,-0.789576503,0.092497085,0.660899767,-1.671496871,-0.343912134,0.676198834,0.655373956,0.540591034,-0.359400881,1.210822766,0.539040498,-0.692038053,-1.259306124,0.447681859,0.070219559,0.855767995,0.55345705,1.485205917,-0.320706848,0.125594137,0.497297745,-7.65E-04,-1.225256342,-0.115998079,0.43939015,0.47086269,-0.213094401,1.654611755,0.0965506,-0.270513062,-0.864057359,-0.02776546,-0.223380416,0.481212818,1.106985003,-0.750644693,0.659646111,0.620710692,0.305881136,1.678275909,LumA
0.953546717,-1.691960748,-1.299697269,1.306748291,-1.702732131,-1.18700499,0.183000065,0.125244718,0.815832657,1.461934114,0.379892999,1.430107155,-0.639911885,-0.765724693,1.390585039,-2.000765919,0.566538063,-1.581306406,-0.908251077,-1.85345347,-1.99968527,2.076648785,3.070889363,-1.720653608,-2.952667708,-0.373941841,0.189750394,-1.842789665,-1.237503686,2.068303647,-1.727600719,-0.789482207,0.115876743,0.779280308,1.005711838,0.997751794,0.748576038,0.363896685,1.063595533,-0.136916201,1.344257896,0.299109527,-1.679000691,-1.543803941,0.242039557,0.00767514,0.960267891,1.568422001,1.399225113,-0.996387886,Basal
-0.681988323,1.145180563,-0.374098572,-0.600137961,0.175260396,0.918833613,-0.221841851,-0.419248103,-0.500633309,-0.53554022,-0.559886881,-0.610877473,1.117907198,-0.141225133,-1.081648163,0.956604666,-0.490878262,-0.829076532,-0.318490012,1.333900462,0.494365509,-0.622267413,1.011523252,0.71640659,0.894628353,0.737274641,-1.001292316,1.080617068,0.985035051,-0.950419152,0.648298459,0.032341792,0.613242914,-0.283708947,-1.065089882,0.190193058,0.169387107,-1.316773261,-0.604187006,-0.440359251,0.491792355,0.09866614,-1.145775823,-0.589209494,0.454891905,-1.908697063,-0.504412139,-0.617487404,-0.327006237,0.012469201,LumA
-0.534265673,0.390115851,0.597233778,0.02175766,0.246002022,0.702270091,0.52331181,-0.091930133,-0.614655904,-0.661706507,-0.399135059,-0.512239101,1.628007797,-0.990742788,-0.930830938,0.193605805,0.475625487,1.07669809,0.957893301,0.85405221,0.184198738,0.320668336,0.457407474,1.327228233,0.928466335,2.121517284,0.242704143,-0.198537578,-0.908148227,0.348064103,0.505028157,1.250821595,-1.246602834,0.31827576,-0.254721658,-0.240764474,-0.157223192,0.533410651,-0.229307683,0.067063065,-1.420466549,-0.314327114,0.930041793,1.428454318,1.328537114,-0.399954465,-0.493141758,-0.342544079,-0.726604924,1.09055703,LumA
1.407900325,-1.725016349,-1.408253412,1.484853969,-1.218635872,-1.660544886,1.37499686,1.010123337,1.917140716,0.612235737,1.267428537,2.17093203,-1.263007127,-1.627261485,1.954118256,-1.492641677,1.303222204,-2.23352158,-0.717572408,-0.078642138,-2.904641126,1.309068534,1.389736404,-0.787829266,2.485591244,-0.839845819,1.446398179,-1.561512424,-1.237503686,-0.326453673,-1.635007562,-1.435007744,-0.074678019,0.885802467,0.909430465,1.267403252,1.297373996,0.084121845,0.406685154,-0.469918495,-1.313827346,1.384698927,-1.781576854,-1.522882154,-1.093693703,-0.635609043,1.284917499,1.248168017,0.754358524,-0.180560211,Basal
-0.400967423,0.204112504,0.138356457,-0.242133595,0.542299028,-0.356999067,0.42261078,-0.641556744,-1.109920215,-0.657382782,-0.248430227,-1.058668026,0.407754632,0.55250838,-1.022589644,0.279949426,-0.308130139,0.374554071,0.139407354,-0.62397978,0.303171385,-0.277903892,0.805911738,0.109476432,0.774297186,1.844062031,-0.172592647,0.448837943,0.758920222,-0.169050692,1.08317708,1.581766727,-0.190460827,-0.308264565,-0.993965361,-0.715941613,-0.27017013,0.243612096,0.004840703,0.595579622,0.480185768,-1.125586151,0.824502903,0.85697115,0.185366021,0.833321261,-0.701409021,-0.401271973,-0.672130092,-0.208586597,LumA
-0.41308272,1.385030436,-0.083938508,-0.160691088,0.502062173,1.958410504,0.075110147,0.029102843,-0.118964862,-0.029577957,-0.32185053,0.411919476,-0.525621344,0.631995774,0.010339888,0.276636931,0.31333654,0.182139604,0.212187522,0.609444453,0.412208018,-0.82770892,1.141312081,2.588069388,0.124772989,0.659795883,0.812165284,0.05438258,0.540665083,0.399048187,0.846927101,0.980929483,-0.743716427,0.491882266,0.194591416,0.038289159,0.112404033,1.015195696,-0.060686694,0.820653129,-0.277541742,0.470971634,0.227678181,-0.429415554,0.599035582,1.168217351,0.13486896,-0.161594713,0.822036726,2.317593035,LumA
-0.301376087,-0.20809872,0.22394072,-1.638968217,0.928147572,0.863098842,-1.049696022,1.207307523,1.088513938,0.809051685,0.458645935,0.172237451,-1.134423015,-0.753116988,0.6239143,0.870198545,1.654412409,-1.506884165,-0.193519392,-2.058555812,0.676216812,-1.038001345,-1.041540974,0.108768889,-2.202289817,-0.680034505,0.639743632,1.465397661,-1.237503686,-0.912820466,0.941366967,-0.306533939,-0.508312708,-0.041529875,0.620920656,0.644068393,1.278564949,2.199934224,-1.409583462,0.184139517,-0.316132171,0.543984947,-1.128592011,-1.29054419,-2.076127642,-0.816059587,0.456544439,0.660449167,1.217788073,1.093341108,LumB
-0.573520433,-0.962474774,2.045022539,0.996597374,-1.424536258,-0.143520495,0.260832508,1.283380949,0.517974231,0.034153745,0.112643096,0.050207035,-0.968489938,-1.566391365,-2.417896699,-1.921922287,0.241191027,-1.512614991,0.653523595,-1.924359582,-2.284752482,1.760358657,1.076142584,-0.267077812,5.345065816,1.307838648,0.009147047,-1.719686564,-1.237503686,-0.664343635,-1.581367093,-1.70357809,-1.708407312,0.825357867,0.478838768,0.671393466,0.687608782,-0.027109065,0.688787358,2.423952,0.707486345,0.946743856,0.314979844,1.008729911,-1.402076676,-0.903027947,0.63773148,0.507727316,-0.111118019,-0.570887955,Basal
-0.849653231,-0.707212072,0.694374016,0.087660745,-0.380477094,0.055355978,0.376760395,-0.198106233,-0.878717214,0.313552835,-0.423943393,-1.248569938,-8.98E-04,1.815261358,0.843302825,0.816261125,-0.590251399,-0.20425942,-0.147326813,-0.092204307,0.44557523,-0.066940596,-0.124366578,0.070420073,0.387388744,2.573102557,0.198007845,0.394625872,-0.414960502,-0.199275785,0.787016408,1.017938943,0.303730616,-0.041014722,-0.97775131,-0.420066901,-1.226281245,0.774707356,-0.571174289,0.375694343,-0.36933394,-0.584538778,0.817919068,0.265475838,-1.626241496,-0.36796379,-0.709705274,-0.888031635,-0.796119356,1.820356693,LumA
1.205898747,-1.180517132,0.882631378,1.085968971,-1.392559407,-0.767451727,1.570455352,1.062316863,0.481872765,0.002331132,0.578746094,0.846919305,-0.727239994,-1.605949199,-0.042277685,-1.533172867,1.363753673,1.483115755,0.312898086,-0.513283162,-2.435090308,2.080880436,0.419696192,-2.477724335,-0.150057453,2.488828481,1.799423177,-1.772939498,-1.045614519,1.208150661,-0.760182605,1.021904242,-0.569603914,1.419844239,0.862794175,0.803170833,0.579294615,-0.494020209,0.514403373,0.076074197,-0.762720657,0.356022469,0.485106164,1.300270469,-0.260545474,-1.093110904,1.287891628,0.358891329,0.555433576,2.108601575,Basal
-0.732848578,1.400574439,-0.699977108,-1.634585303,0.24044083,1.351395084,-1.884456053,-1.334462751,-1.052140801,-1.495061204,-1.01269694,-2.127788135,-0.033257151,-1.621468756,0.12736692,0.762292456,-1.719890151,-1.913772856,0.249159489,0.727716335,0.57581858,-0.92157933,-0.371240437,0.350323979,-0.110442255,-1.083385156,-1.133032761,1.268065725,-1.056104544,-0.337082277,0.441381098,-0.741017439,-0.848861526,-0.887811505,-1.426061454,-1.63654682,-2.829868324,0.881492263,-0.720229552,-1.162819949,-1.223979398,-0.952475953,-2.207748551,2.1358533,0.331066205,0.849090249,-1.415591199,-1.871888826,-1.656874164,-0.867299467,LumA
-0.87268429,-0.463656562,0.915128185,-0.054903487,0.960669638,-0.516902333,0.644107762,-1.125066369,-1.048726951,-0.789861707,-1.330645495,-1.778175028,0.384583187,1.498581844,-1.213241641,0.948792177,-1.372853313,0.01170639,-0.543902635,-0.194551841,0.371685393,0.005565136,0.498569789,-0.063942293,1.27386135,2.885808522,-1.154471833,0.328862461,1.430970694,0.494107764,1.066041334,1.952238969,2.368796474,-1.136859281,-1.554269463,-0.07798931,-0.799881075,0.151781926,-0.670781624,0.625002334,0.10795014,-0.712218469,1.672830157,1.141007154,-1.369251053,1.327868926,-1.139310312,-0.900862323,-1.766785662,1.114964114,LumA
-1.030153156,1.033716287,1.086436782,-1.117441321,0.379688701,-0.776141004,-0.703101076,-0.585473983,-1.507036334,-1.456320631,-1.215336976,-0.704445648,0.416110279,0.333685717,-0.570732519,0.682198825,-1.019355682,0.452666023,-1.357823036,-1.284412579,0.262463387,-0.461980721,-0.462617775,0.474497729,1.378428968,-1.083385156,-0.398801369,0.420147247,-0.297159092,-1.613179035,0.53298648,0.650299058,0.418660512,-2.032252147,-1.129695352,-1.018280322,-1.899793377,0.102714221,-0.076125831,-1.230198642,-2.394712882,-1.08215259,0.209177602,1.271768324,1.099424826,0.350191651,-0.504881739,-1.158722502,-0.348953561,0.610025156,LumA
-0.309682862,1.133014265,-0.921221531,-0.926824416,0.375490547,0.251250333,-0.212615169,1.03439216,0.110445869,0.595805583,-0.025696212,1.169337721,-0.045423127,0.582215477,0.785928861,0.748261227,0.817509075,-0.610834093,-0.211602533,-0.542036588,0.66264748,-1.080472674,-0.970669771,0.382021893,-1.239557953,-0.816001534,0.575426417,-0.641199982,-0.086137373,-1.117852878,0.117219155,-0.023046515,-0.313327542,-0.044906988,0.758740087,0.956470367,0.030589312,0.661293863,-1.103077461,-0.502003587,-0.01901532,1.729171995,-0.961625933,-0.01060079,-0.113483346,1.372132753,0.677256082,0.940891358,1.644318137,0.43360741,LumB
-0.731139241,1.172333379,0.439442172,-0.418446263,0.641364565,-0.627754886,-0.982222369,-0.311671879,-0.552353139,-0.407557969,-0.036593331,-0.34884049,2.744337611,0.037234289,0.669000921,0.388480514,0.265572826,0.875962149,-0.266478601,1.557574422,0.505821585,-0.390713522,-0.886544603,-0.591769174,-0.13850302,-0.832443776,0.055358474,1.867943132,-0.855760731,-0.580078734,0.599210343,-1.076746107,-0.198018575,0.90423349,-0.501108367,-0.311648064,-0.296762231,0.015410891,-0.290566195,-1.450834849,-0.359612686,-0.729442122,0.547784281,0.182546724,-1.406162507,-1.187020636,-0.365880363,-0.909513873,-0.194885096,0.944485734,LumA
-0.631218034,0.562116477,0.065378715,-0.711822573,-1.291558357,-0.786732667,-0.087573811,0.080051814,-0.443365973,-0.745586766,-0.335993599,-1.292818927,0.466901776,1.092192473,-0.960360198,0.823229865,-0.987743948,-0.393769221,1.297713125,0.146742366,0.547604749,-0.267118342,-0.561947492,0.88925928,-0.39435118,-1.083385156,-0.435012946,-0.519806646,0.461974242,-0.598645577,0.246488823,-0.49932301,0.169065284,-0.157267545,-0.352340273,-0.931457107,0.096652615,0.158976367,-1.379203225,-0.76885598,0.953286763,-0.276135535,0.255198615,0.27335941,1.207880018,-0.964469157,-0.26303813,-0.100080727,-1.194931087,-0.345748843,LumA
-1.030153156,0.059723799,0.680156663,-0.492477661,0.303004233,-0.165115148,-0.142141429,0.613888133,0.47402091,0.255009603,0.326953096,-0.35344976,0.164222359,-0.178800429,0.822989072,1.018042074,0.156816157,0.139511674,0.680827348,-0.309484091,0.484689017,-0.367078201,-0.900748853,0.573058432,-0.500734495,0.618113889,-0.069336623,-0.151081166,1.103400105,-0.297789657,-0.020725752,0.217703795,-0.024735282,0.225090336,0.668058411,-0.21880158,0.268065112,0.319679164,-0.559292557,0.222232031,0.486136353,-0.189518031,0.106008893,0.375012007,0.113627719,-0.177277236,0.253599301,0.230804399,0.300984522,-0.978384181,LumA
-0.651280245,0.449471643,0.600175299,-0.143557879,0.017311656,-0.238794049,-0.776914535,-0.081351415,-0.204993886,-0.607486999,-0.186834457,-0.747311857,1.712744108,-0.687941042,-0.325580211,0.232949496,-0.431654333,1.495362453,-0.226821018,-0.411994535,0.39923188,0.300129346,-0.469169735,-0.177219885,0.47594522,-0.45487893,-0.234561413,0.035908774,0.144455288,0.745906033,0.444602103,-0.294008628,-0.076905067,-0.243412547,-0.330108636,0.003545182,-1.107867638,-1.441665526,0.977150595,1.291553053,-0.746518568,-0.121247463,0.658129371,0.675421583,1.456337467,-0.469368194,-0.109322645,-0.627532,-0.893264682,-0.621372571,LumA
1.87179023,-0.888558776,0.124349213,1.209009314,-0.140936953,-1.724609024,-0.134216672,-0.062294167,0.94948489,0.831535053,0.888425204,0.648951171,-1.263007127,0.976183006,0.202874624,-0.761674019,0.324412184,-1.243894175,0.695061108,-1.007100854,0.287118049,-0.821103416,-0.973420594,-0.574717394,-1.060051583,0.426267505,0.78375662,-1.132778353,1.645656093,-0.265870631,0.430172001,-0.759270404,2.157866592,1.069082398,1.62025779,0.752560684,1.85756857,0.708340657,2.672111706,0.233222881,-0.024848072,0.764647405,-0.65686017,-0.741423077,-0.032489386,1.17098384,0.826119041,0.837366032,1.369932868,-0.39094371,Her2
1.023869416,-1.856648478,-1.013809415,1.97673643,-1.594779592,-1.643629074,-0.677289007,1.568228479,2.414794723,1.477672471,1.155597822,1.519296524,-1.014136524,-0.789019517,0.489744443,-2.303890466,1.638491171,-2.228889816,-1.357823036,-1.759169927,-2.072944837,1.941132734,1.914893518,-0.783796272,-2.651427133,-1.083385156,1.668440297,-1.438075711,-1.237503686,1.793288521,-1.843385112,-1.916256599,-0.411270273,0.885172836,1.367268453,2.012819484,0.775538761,-0.752696744,0.517391593,-1.253340868,-2.179666975,0.431656773,-2.224142302,-1.065862387,0.59383796,-0.320531076,1.368114831,1.707433346,2.566805258,-1.287973662,Basal
0.478651085,-0.495859539,-0.177366827,-0.422629953,0.90344934,0.032887256,0.477744453,1.690661579,1.074773191,1.446974026,0.585778986,2.620451058,-0.409029132,0.205471249,0.850932868,0.616136424,0.640837174,-1.113027216,1.920954857,-0.652163024,0.468635681,-0.950117173,-0.995427178,0.802797558,-1.138539196,-1.083385156,1.247916312,0.799756843,-0.400086587,-1.292925914,0.027417536,-1.297732862,0.342514421,1.032735503,1.942282209,1.522437264,1.186187512,-1.260430279,-1.303928538,-0.23221575,0.144831986,2.504361207,0.049322067,-0.636965748,-2.076127642,-0.304309389,1.36271444,1.712565621,1.572705156,-0.34741929,LumB
